system_id,id,created,uuid,parent_uuid,event,task_action,failed,changed,playbook,play,task,role,job_id,host_id,host_name,cluster_id
1,1856,2020-03-21 00:07:43.37917,b57abc61-aa10-4d39-9363-09bdc9638470,0242ac12-0005-8a6c-41bb-000000000012,runner_on_ok,1,f,f,5,5,64,,67,4,6,1
1,1857,2020-03-21 00:07:45.35491,5f4e70a6-fbda-4970-9d7b-ba52bd415d6f,0242ac12-0005-8a6c-41bb-00000000000c,runner_on_start,8,f,f,5,5,80,5,67,4,6,1
1,1858,2020-03-21 00:07:45.327371,3c5a9e4a-3860-405c-8b49-388b98265c18,0242ac12-0005-8a6c-41bb-000000000012,runner_on_ok,1,f,f,5,5,64,,67,5,4,1
1,1859,2020-03-21 00:07:45.353951,0242ac12-0005-8a6c-41bb-00000000000c,0242ac12-0005-8a6c-41bb-000000000007,playbook_on_task_start,8,f,f,5,5,80,5,67,,,1
1,1860,2020-03-21 00:07:45.398841,91fe349d-db25-4109-8f39-2099760cc96e,0242ac12-0005-8a6c-41bb-00000000000c,runner_on_start,8,f,f,5,5,80,5,67,5,4,1
1,1861,2020-03-21 00:07:46.656197,fe882a69-6118-47dc-bfbe-57d1933781cb,0242ac12-0005-8a6c-41bb-00000000000c,runner_on_ok,8,f,f,5,5,80,5,67,4,6,1
1,1862,2020-03-21 00:07:46.700216,862d53ca-b920-43cc-9d14-01fb05568409,0242ac12-0005-8a6c-41bb-00000000000c,runner_on_ok,8,f,f,5,5,80,5,67,5,4,1
1,1863,2020-03-21 00:07:46.722719,0242ac12-0005-8a6c-41bb-00000000000d,0242ac12-0005-8a6c-41bb-000000000007,playbook_on_task_start,4,f,f,5,5,1,5,67,,,1
1,1864,2020-03-21 00:07:46.723751,5d02a0fc-d473-45ed-af74-ddafa7ca63f1,0242ac12-0005-8a6c-41bb-00000000000d,runner_on_start,4,f,f,5,5,1,5,67,4,6,1
1,1865,2020-03-21 00:07:46.798255,4119f174-833a-4340-962e-fff76ca0cbf3,0242ac12-0005-8a6c-41bb-00000000000d,runner_on_start,4,f,f,5,5,1,5,67,5,4,1
1,1866,2020-03-21 00:07:47.371145,ce6112d4-0932-405b-b0a2-7312ab9b4474,0242ac12-0005-8a6c-41bb-00000000000d,runner_on_skipped,4,f,f,5,5,1,5,67,5,4,1
1,1867,2020-03-21 00:07:47.423075,5f7f8ec9-68db-4f38-9071-de69277386db,0242ac12-0005-8a6c-41bb-00000000000e,runner_on_start,9,f,f,5,5,50,5,67,4,6,1
1,1868,2020-03-21 00:07:47.344095,fb7d80f1-5cbe-46fc-9da4-1c7d610c4332,0242ac12-0005-8a6c-41bb-00000000000d,runner_on_skipped,4,f,f,5,5,1,5,67,4,6,1
1,1869,2020-03-21 00:07:47.421691,0242ac12-0005-8a6c-41bb-00000000000e,0242ac12-0005-8a6c-41bb-000000000007,playbook_on_task_start,9,f,f,5,5,50,5,67,,,1
1,1870,2020-03-21 00:07:47.473271,2a7ec317-6842-416c-86f4-5d3ff8c26a89,0242ac12-0005-8a6c-41bb-00000000000e,runner_on_start,9,f,f,5,5,50,5,67,5,4,1
1,1871,2020-03-21 00:07:48.099013,c61e8077-23d6-4651-a2be-f2c10aaff925,0242ac12-0005-8a6c-41bb-00000000000e,runner_on_skipped,9,f,f,5,5,50,5,67,4,6,1
1,1872,2020-03-21 00:07:48.126929,c27e2824-f440-479b-9c29-5671abfca04d,0242ac12-0005-8a6c-41bb-00000000000e,runner_on_skipped,9,f,f,5,5,50,5,67,5,4,1
1,1873,2020-03-21 00:07:48.129849,0b2984b0-b6da-4af8-adb1-ef9790034f73,b9940be4-748b-47df-9ce3-45d8016750d7,playbook_on_stats,,f,f,5,,,,67,,,1
1,1874,2020-03-21 00:08:13.443832,caa2b5fa-9469-4fda-ad20-ba8db52d6a20,"",verbose,,f,f,,,,,69,,,1
1,1875,2020-03-21 00:08:14.302332,0242ac12-0005-952d-a662-000000000007,1ce1071d-a3b9-4369-bb48-c3f1742d4c81,playbook_on_play_start,,f,f,2,1,,,69,,,1
1,1876,2020-03-21 00:08:14.320392,a8b1f87e-1814-419d-8d9c-39ae76da2d63,0242ac12-0005-952d-a662-000000000021,runner_on_start,1,f,f,2,1,64,,69,2,3,1
1,1877,2020-03-21 00:08:14.299347,1ce1071d-a3b9-4369-bb48-c3f1742d4c81,"",playbook_on_start,,f,f,2,,,,69,,,1
1,1878,2020-03-21 00:08:14.316469,0242ac12-0005-952d-a662-000000000021,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,1,f,f,2,1,64,,69,,,1
1,1879,2020-03-21 00:08:14.341455,87827cb0-6d0a-4d88-b248-28fec99893cd,0242ac12-0005-952d-a662-000000000021,runner_on_start,1,f,f,2,1,64,,69,1,6,1
1,1880,2020-03-21 00:08:16.332347,4c5a6414-b77f-4f8a-baac-ca575c201222,0242ac12-0005-952d-a662-000000000021,runner_on_ok,1,f,f,2,1,64,,69,1,6,1
1,1881,2020-03-21 00:08:16.755975,cce5ebbb-02e8-4853-b5c3-9e1163e7477d,0242ac12-0005-952d-a662-000000000021,runner_on_ok,1,f,f,2,1,64,,69,2,3,1
1,1882,2020-03-21 00:08:16.786573,2e9c598e-8cf3-4ce3-9661-1f1701fb6179,0242ac12-0005-952d-a662-00000000000f,runner_on_start,11,f,f,2,1,59,6,69,2,3,1
1,1883,2020-03-21 00:08:16.78547,0242ac12-0005-952d-a662-00000000000f,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,11,f,f,2,1,59,6,69,,,1
1,1884,2020-03-21 00:08:16.826105,466a3b01-c8e6-40b9-a7e4-5d9025774638,0242ac12-0005-952d-a662-00000000000f,runner_on_start,11,f,f,2,1,59,6,69,1,6,1
1,1885,2020-03-21 00:08:17.315178,c1aa21e3-0299-4e0e-a65c-cca2429da96b,0242ac12-0005-952d-a662-00000000000f,runner_on_ok,11,f,f,2,1,59,6,69,2,3,1
1,1886,2020-03-21 00:08:17.384473,c270a048-064d-4cd3-960e-7132077f87ee,0242ac12-0005-952d-a662-00000000000f,runner_on_ok,11,f,f,2,1,59,6,69,1,6,1
1,1887,2020-03-21 00:08:17.407583,7ad80da0-4a9b-44ad-95d8-e72b04363cae,0242ac12-0005-952d-a662-000000000010,runner_on_start,5,f,f,2,1,33,6,69,2,3,1
1,1888,2020-03-21 00:08:17.405853,0242ac12-0005-952d-a662-000000000010,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,5,f,f,2,1,33,6,69,,,1
1,1889,2020-03-21 00:08:17.462113,b1505efc-7ca1-4f4b-ab76-7249484a6f38,0242ac12-0005-952d-a662-000000000010,runner_on_start,5,f,f,2,1,33,6,69,1,6,1
1,1890,2020-03-21 00:08:18.117642,8e62f8dd-ed67-4c14-8292-c0a2e863e0e0,0242ac12-0005-952d-a662-000000000010,runner_on_ok,5,f,f,2,1,33,6,69,2,3,1
1,1891,2020-03-21 00:08:18.197111,0242ac12-0005-952d-a662-00000000004a,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,2,f,t,2,1,24,6,69,,,1
1,1892,2020-03-21 00:08:18.173215,bfcd4d28-02e9-4747-8d53-d6f84519ff43,0242ac12-0005-952d-a662-000000000010,playbook_on_include,5,f,f,2,1,33,6,69,,,1
1,1893,2020-03-21 00:08:18.200649,315a8e57-8d11-4a85-8745-cb35fca1d72f,0242ac12-0005-952d-a662-00000000004a,runner_on_start,2,f,f,2,1,24,6,69,2,3,1
1,1894,2020-03-21 00:08:18.134875,7b64746a-9465-470b-a345-2a0a2f55a101,0242ac12-0005-952d-a662-000000000010,runner_on_ok,5,f,f,2,1,33,6,69,1,6,1
1,1895,2020-03-21 00:08:18.244302,34f0f446-bea5-4241-ae6d-b4d24bc638ed,0242ac12-0005-952d-a662-00000000004a,runner_on_start,2,f,f,2,1,24,6,69,1,6,1
1,1896,2020-03-21 00:08:19.758583,356e30c3-46be-44d4-af8c-41ca947242a2,0242ac12-0005-952d-a662-00000000004a,runner_on_ok,2,f,f,2,1,24,6,69,1,6,1
1,1897,2020-03-21 00:08:29.449793,0242ac12-0005-952d-a662-000000000011,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,5,f,f,2,1,33,6,69,,,1
1,1898,2020-03-21 00:08:29.450894,8a329226-33b2-4185-8a35-ec8dfa40d7eb,0242ac12-0005-952d-a662-000000000011,runner_on_start,5,f,f,2,1,33,6,69,2,3,1
1,1899,2020-03-21 00:08:29.423634,3f991dd9-6265-4c8c-b5ef-e6b7e053dbdc,0242ac12-0005-952d-a662-00000000004a,runner_on_ok,2,f,t,2,1,24,6,69,2,3,1
1,1900,2020-03-21 00:08:29.499303,496385ea-0a9e-44f5-881f-351c8121986c,0242ac12-0005-952d-a662-000000000011,runner_on_start,5,f,f,2,1,33,6,69,1,6,1
1,1901,2020-03-21 00:08:30.003597,febdab68-ae28-4125-b725-c88d6fc9e070,0242ac12-0005-952d-a662-000000000011,runner_on_skipped,5,f,f,2,1,33,6,69,1,6,1
1,1902,2020-03-21 00:08:30.029366,b0579846-6bb4-4829-89c2-ad8090291b3c,0242ac12-0005-952d-a662-000000000012,runner_on_start,6,f,f,2,1,14,6,69,2,3,1
1,1903,2020-03-21 00:08:29.993643,f98c2dd4-dba4-4747-af3c-78127794a4fa,0242ac12-0005-952d-a662-000000000011,runner_on_skipped,5,f,f,2,1,33,6,69,2,3,1
1,1904,2020-03-21 00:08:30.028257,0242ac12-0005-952d-a662-000000000012,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,6,f,t,2,1,14,6,69,,,1
1,1905,2020-03-21 00:08:30.068774,7beea5bc-dc1f-41a8-8695-1ec536a817ae,0242ac12-0005-952d-a662-000000000012,runner_on_start,6,f,f,2,1,14,6,69,1,6,1
1,1906,2020-03-21 00:08:31.57746,a17dbd39-98fd-446e-b432-d6a7623c30c3,0242ac12-0005-952d-a662-000000000012,runner_on_ok,6,f,f,2,1,14,6,69,1,6,1
1,1907,2020-03-21 00:08:32.112841,7950e6e8-dae2-428e-a7f2-c743f9b2778f,0242ac12-0005-952d-a662-000000000012,runner_on_ok,6,f,t,2,1,14,6,69,2,3,1
1,1908,2020-03-21 00:08:32.139821,0242ac12-0005-952d-a662-000000000013,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,5,f,f,2,1,33,6,69,,,1
1,1909,2020-03-21 00:08:32.182749,81f7d067-27e9-4ed8-87e4-d91ce5db7485,0242ac12-0005-952d-a662-000000000013,runner_on_start,5,f,f,2,1,33,6,69,1,6,1
1,1910,2020-03-21 00:08:32.194016,0e23cb56-5579-4d2e-92ed-e6ff68712f95,0242ac12-0005-952d-a662-000000000013,runner_on_ok,5,f,f,2,1,33,6,69,2,3,1
1,1911,2020-03-21 00:08:32.146912,0cc5dea6-7798-4814-b933-eb58267ee400,0242ac12-0005-952d-a662-000000000013,runner_on_start,5,f,f,2,1,33,6,69,2,3,1
1,1912,2020-03-21 00:08:32.210095,a0a9f131-234f-454f-b579-056a563a3454,0242ac12-0005-952d-a662-000000000013,runner_on_ok,5,f,f,2,1,33,6,69,1,6,1
1,1913,2020-03-21 00:08:32.282274,0242ac12-0005-952d-a662-00000000007c,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,18,f,t,2,1,2,6,69,,,1
1,1914,2020-03-21 00:08:32.257393,e5b064f2-adaa-4871-83e5-2d4dfd0d69a3,0242ac12-0005-952d-a662-000000000013,playbook_on_include,5,f,f,2,1,33,6,69,,,1
1,1915,2020-03-21 00:08:32.291067,37fe3104-1202-4557-87e9-8e306d73d71b,0242ac12-0005-952d-a662-00000000007c,runner_on_start,18,f,f,2,1,2,6,69,2,3,1
1,1916,2020-03-21 00:08:32.371815,39c5e6d6-f265-4e53-9586-0887117d239b,0242ac12-0005-952d-a662-00000000007c,runner_on_start,18,f,f,2,1,2,6,69,1,6,1
1,1917,2020-03-21 00:08:33.85139,da3f3d62-4bb4-4079-9047-42427a809174,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,18,f,f,2,1,2,6,69,1,6,1
1,1918,2020-03-21 00:08:34.168556,6ade8949-177c-4b29-8e8a-69d52ccc950a,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,18,f,t,2,1,2,6,69,2,3,1
1,1919,2020-03-21 00:08:34.322945,1823fb8e-d2bb-4af2-be94-981d4931b0f9,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,18,f,f,2,1,2,6,69,1,6,1
1,1920,2020-03-21 00:08:34.767366,4083935d-6340-4f1a-a99d-d028f6ccb47b,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,18,f,t,2,1,2,6,69,2,3,1
1,1921,2020-03-21 00:08:34.866489,d81b0ccb-704e-4d89-8274-3859312cfa41,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,18,f,f,2,1,2,6,69,1,6,1
1,1922,2020-03-21 00:08:35.507186,c2ffcf92-5a12-4d41-8640-ada1deae62ea,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,18,f,f,2,1,2,6,69,1,6,1
1,1923,2020-03-21 00:08:35.53343,c9cf019c-2145-4b02-99ef-9caa2742b92d,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,18,f,t,2,1,2,6,69,2,3,1
1,1924,2020-03-21 00:08:36.304477,395e5cc4-677a-4901-82ff-1616a22628b5,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,18,f,t,2,1,2,6,69,2,3,1
1,1925,2020-03-21 00:08:36.326757,d18a21e0-364d-4511-a6a9-0061b35483e3,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,18,f,f,2,1,2,6,69,1,6,1
1,1926,2020-03-21 00:08:37.059409,adeeb9a7-26f8-49fd-a71a-04e51d6da4a4,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,18,f,t,2,1,2,6,69,2,3,1
1,1927,2020-03-21 00:08:37.070828,187d4ab7-2478-4468-86c5-423f14ebf94c,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,18,f,f,2,1,2,6,69,1,6,1
1,1928,2020-03-21 00:08:38.442123,9fd1c29b-20fb-41d6-88b0-819c93d23554,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,18,f,f,2,1,2,6,69,1,6,1
1,1929,2020-03-21 00:08:38.470936,92476ac1-8bf8-428a-84a3-cc9e9b8b2402,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,18,f,f,2,1,2,6,69,2,3,1
1,1930,2020-03-21 00:08:39.637114,b692e7a9-dbfb-40d0-9722-a53e4edde08f,0242ac12-0005-952d-a662-00000000007c,runner_on_ok,18,f,f,2,1,2,6,69,1,6,1
1,1931,2020-03-21 00:08:39.632122,58d8d68c-94c0-4310-969f-13f28cf4b3c2,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,18,f,f,2,1,2,6,69,1,6,1
1,1932,2020-03-21 00:08:39.713349,f20c20d8-9cd0-4549-83b9-747157a19dfe,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,18,f,t,2,1,2,6,69,2,3,1
1,1933,2020-03-21 00:08:40.463196,3a231b84-4626-40f5-9395-aa3de9e9fb43,0242ac12-0005-952d-a662-00000000007c,runner_on_ok,18,f,t,2,1,2,6,69,2,3,1
1,1934,2020-03-21 00:08:40.440016,f12635b1-842d-473c-bf95-aa0195a1bc5e,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,18,f,t,2,1,2,6,69,2,3,1
1,1935,2020-03-21 00:08:40.441241,33b99611-43e9-473e-9946-af51e4fcd192,0242ac12-0005-952d-a662-00000000007c,playbook_on_notify,18,f,f,2,1,2,6,69,2,3,1
1,1936,2020-03-21 00:08:40.493869,51cd73ee-3228-4ccb-beb7-b11a52d56cce,0242ac12-0005-952d-a662-00000000007d,runner_on_start,18,f,f,2,1,13,6,69,2,3,1
1,1937,2020-03-21 00:08:40.492789,0242ac12-0005-952d-a662-00000000007d,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,18,f,f,2,1,13,6,69,,,1
1,1938,2020-03-21 00:08:40.537878,d2f4e301-350b-4cb4-9904-7385dc773b60,0242ac12-0005-952d-a662-00000000007d,runner_on_start,18,f,f,2,1,13,6,69,1,6,1
1,1939,2020-03-21 00:08:41.151402,eea380b9-ff61-4fbf-9224-e92240f21021,0242ac12-0005-952d-a662-00000000007e,runner_on_start,18,f,f,2,1,43,6,69,2,3,1
1,1940,2020-03-21 00:08:41.114304,644e83ac-d222-4b08-9771-56f848c93b96,0242ac12-0005-952d-a662-00000000007d,runner_on_skipped,18,f,f,2,1,13,6,69,2,3,1
1,1941,2020-03-21 00:08:41.131382,073898c9-abac-4532-b907-62f41beb045e,0242ac12-0005-952d-a662-00000000007d,runner_on_skipped,18,f,f,2,1,13,6,69,1,6,1
1,1942,2020-03-21 00:08:41.150597,0242ac12-0005-952d-a662-00000000007e,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,18,f,f,2,1,43,6,69,,,1
1,1943,2020-03-21 00:08:41.194436,3e1aef74-fcf7-487d-8602-07c3cbb46032,0242ac12-0005-952d-a662-00000000007e,runner_on_start,18,f,f,2,1,43,6,69,1,6,1
1,1944,2020-03-21 00:08:41.774645,4231219f-8ba8-4cc3-991b-0c78d9141e0c,0242ac12-0005-952d-a662-00000000007e,runner_on_skipped,18,f,f,2,1,43,6,69,1,6,1
1,1945,2020-03-21 00:08:41.796382,0242ac12-0005-952d-a662-000000000014,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,5,f,f,2,1,33,6,69,,,1
1,1946,2020-03-21 00:08:41.797471,cce1da5b-c2b1-4c62-9c98-5d3b9a4d1843,0242ac12-0005-952d-a662-000000000014,runner_on_start,5,f,f,2,1,33,6,69,2,3,1
1,1947,2020-03-21 00:08:41.755726,46d906bd-d8fc-4219-be6f-cc02a06936a1,0242ac12-0005-952d-a662-00000000007e,runner_on_skipped,18,f,f,2,1,43,6,69,2,3,1
1,1948,2020-03-21 00:08:41.84783,da3d4dfc-f8e0-44cd-a1f6-2d906d175189,0242ac12-0005-952d-a662-000000000014,runner_on_start,5,f,f,2,1,33,6,69,1,6,1
1,1949,2020-03-21 00:08:42.376214,a1ff32d6-40c3-4e5c-b9b3-d80d86dc7e10,0242ac12-0005-952d-a662-000000000014,runner_on_ok,5,f,f,2,1,33,6,69,2,3,1
1,1950,2020-03-21 00:08:42.494911,d21b16b3-fc64-438b-89b1-fdf1c80ec515,0242ac12-0005-952d-a662-0000000000ce,runner_on_start,16,f,f,2,1,78,6,69,2,3,1
1,1951,2020-03-21 00:08:42.414945,0eef04a1-74fc-4fa1-9074-3433e832abb6,0242ac12-0005-952d-a662-000000000014,runner_on_ok,5,f,f,2,1,33,6,69,1,6,1
1,1952,2020-03-21 00:08:42.468602,582259aa-b9f7-4bdf-86af-d78dae38dc16,0242ac12-0005-952d-a662-000000000014,playbook_on_include,5,f,f,2,1,33,6,69,,,1
1,1953,2020-03-21 00:08:42.493628,0242ac12-0005-952d-a662-0000000000ce,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,16,f,f,2,1,78,6,69,,,1
1,1954,2020-03-21 00:08:42.575984,db32c502-1691-4cc7-b0c9-ee9e7fe49c72,0242ac12-0005-952d-a662-0000000000ce,runner_on_start,16,f,f,2,1,78,6,69,1,6,1
1,1955,2020-03-21 00:08:43.055034,cc81fb64-8651-4729-949b-a9f939fbad57,0242ac12-0005-952d-a662-0000000000ce,runner_on_skipped,16,f,f,2,1,78,6,69,2,3,1
1,1956,2020-03-21 00:08:43.073224,77d441fd-1351-431c-a68b-433606a7c49f,0242ac12-0005-952d-a662-0000000000ce,runner_on_skipped,16,f,f,2,1,78,6,69,1,6,1
1,1957,2020-03-21 00:08:43.108334,0242ac12-0005-952d-a662-0000000000cf,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,16,f,f,2,1,77,6,69,,,1
1,1958,2020-03-21 00:08:43.109347,a628f19d-e687-410a-9a2b-6836893e71ab,0242ac12-0005-952d-a662-0000000000cf,runner_on_start,16,f,f,2,1,77,6,69,2,3,1
1,1959,2020-03-21 00:08:43.156361,acae53a3-1c22-43b9-a4e5-64ac1685ab01,0242ac12-0005-952d-a662-0000000000cf,runner_on_start,16,f,f,2,1,77,6,69,1,6,1
1,1960,2020-03-21 00:08:43.727884,cc416350-f921-469d-b3dc-8a03a2655122,0242ac12-0005-952d-a662-0000000000cf,runner_on_ok,16,f,f,2,1,77,6,69,2,3,1
1,1961,2020-03-21 00:08:43.744241,4a896569-e9d4-4010-977b-eb2b376cfa0e,0242ac12-0005-952d-a662-0000000000cf,runner_on_ok,16,f,f,2,1,77,6,69,1,6,1
1,1962,2020-03-21 00:08:43.772471,0242ac12-0005-952d-a662-0000000000d0,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,2,f,f,2,1,23,6,69,,,1
1,1963,2020-03-21 00:08:43.77338,d18b3aff-b6af-496d-a1cc-44045b5f8f34,0242ac12-0005-952d-a662-0000000000d0,runner_on_start,2,f,f,2,1,23,6,69,2,3,1
1,1964,2020-03-21 00:08:43.818459,927b019b-d372-411a-8ebf-484e2485e721,0242ac12-0005-952d-a662-0000000000d0,runner_on_start,2,f,f,2,1,23,6,69,1,6,1
1,1965,2020-03-21 00:08:45.042843,11d5897a-3c27-40d3-9bea-67ea140d1a56,0242ac12-0005-952d-a662-0000000000d0,runner_on_ok,2,f,f,2,1,23,6,69,1,6,1
1,1966,2020-03-21 00:08:45.252896,2c2a0301-d550-4005-a420-e840acf208d5,0242ac12-0005-952d-a662-0000000000d0,runner_on_ok,2,f,f,2,1,23,6,69,2,3,1
1,1967,2020-03-21 00:08:45.273475,0242ac12-0005-952d-a662-0000000000d1,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,6,f,f,2,1,12,6,69,,,1
1,1968,2020-03-21 00:08:45.274422,f5874777-5dc3-4e95-b5f8-448779d9ef38,0242ac12-0005-952d-a662-0000000000d1,runner_on_start,6,f,f,2,1,12,6,69,2,3,1
1,1969,2020-03-21 00:08:45.326165,90a19881-b087-4154-9550-0820267d6abc,0242ac12-0005-952d-a662-0000000000d1,runner_on_start,6,f,f,2,1,12,6,69,1,6,1
1,1970,2020-03-21 00:08:46.47866,45fef30b-939e-440c-b551-44449af6bd34,0242ac12-0005-952d-a662-0000000000d1,runner_on_ok,6,f,f,2,1,12,6,69,1,6,1
1,1971,2020-03-21 00:08:46.5815,0242ac12-0005-952d-a662-0000000000d2,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,18,f,t,2,1,68,6,69,,,1
1,1972,2020-03-21 00:08:46.540863,e1715e91-aa62-4a5a-862b-2fbb0948ef07,0242ac12-0005-952d-a662-0000000000d1,runner_on_ok,6,f,f,2,1,12,6,69,2,3,1
1,1973,2020-03-21 00:08:46.590863,7f5f7893-b426-46f8-b4ec-66792ca6621f,0242ac12-0005-952d-a662-0000000000d2,runner_on_start,18,f,f,2,1,68,6,69,2,3,1
1,1974,2020-03-21 00:08:46.697785,9d61a1f0-6fc0-44a6-8169-582b86259224,0242ac12-0005-952d-a662-0000000000d2,runner_on_start,18,f,f,2,1,68,6,69,1,6,1
1,1975,2020-03-21 00:08:47.644748,ce28ed9e-3341-43ad-a5aa-260307b3069c,0242ac12-0005-952d-a662-0000000000d2,runner_on_ok,18,f,t,2,1,68,6,69,1,6,1
1,1976,2020-03-21 00:08:48.133893,f5169945-8937-4051-a1c8-a18d777d642c,0242ac12-0005-952d-a662-0000000000d2,runner_on_ok,18,f,t,2,1,68,6,69,2,3,1
1,1977,2020-03-21 00:08:48.157211,0242ac12-0005-952d-a662-000000000015,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,5,f,f,2,1,33,6,69,,,1
1,1978,2020-03-21 00:08:48.158421,25eaa4df-910e-4d5b-8d00-043e172c38b2,0242ac12-0005-952d-a662-000000000015,runner_on_start,5,f,f,2,1,33,6,69,2,3,1
1,1979,2020-03-21 00:08:48.203554,3d2a9930-3e82-42f6-9dbc-2a25cd42136b,0242ac12-0005-952d-a662-000000000015,runner_on_start,5,f,f,2,1,33,6,69,1,6,1
1,1980,2020-03-21 00:08:48.847545,7ac3e40f-a210-4d8b-a50a-cd45bb12e896,0242ac12-0005-952d-a662-000000000015,runner_on_skipped,5,f,f,2,1,33,6,69,1,6,1
1,1981,2020-03-21 00:08:48.870299,e0d3a9ca-b873-461b-9fcb-85831bcb391a,0242ac12-0005-952d-a662-000000000019,runner_on_start,13,f,f,2,1,63,1,69,2,3,1
1,1982,2020-03-21 00:08:48.868908,0242ac12-0005-952d-a662-000000000019,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,13,f,t,2,1,63,1,69,,,1
1,1983,2020-03-21 00:08:48.83495,66adb827-bfed-4cc9-8a08-e457e6aebf9c,0242ac12-0005-952d-a662-000000000015,runner_on_skipped,5,f,f,2,1,33,6,69,2,3,1
1,1984,2020-03-21 00:08:48.916682,6f2e7f6f-57bc-4bb9-89c4-4d8aef745754,0242ac12-0005-952d-a662-000000000019,runner_on_start,13,f,f,2,1,63,1,69,1,6,1
1,1985,2020-03-21 00:08:50.136492,985233c0-0b11-4708-94e0-8dba692fec47,0242ac12-0005-952d-a662-000000000019,runner_on_ok,13,f,f,2,1,63,1,69,1,6,1
1,1986,2020-03-21 00:08:50.266934,def38b36-d028-4c41-a0f2-8f6e825bf6bb,0242ac12-0005-952d-a662-000000000019,runner_on_ok,13,f,t,2,1,63,1,69,2,3,1
1,1987,2020-03-21 00:08:50.304487,0242ac12-0005-952d-a662-00000000001a,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,18,f,t,2,1,32,1,69,,,1
1,1988,2020-03-21 00:08:50.312856,7275be9b-e930-46f2-a2f3-a6a23ebbe170,0242ac12-0005-952d-a662-00000000001a,runner_on_start,18,f,f,2,1,32,1,69,2,3,1
1,1989,2020-03-21 00:08:50.379784,fcf2c4e0-b680-45e1-87cf-e21c85ee222c,0242ac12-0005-952d-a662-00000000001a,runner_on_start,18,f,f,2,1,32,1,69,1,6,1
1,1990,2020-03-21 00:08:51.407128,0dfcc77b-acd7-4184-a75e-526424408959,0242ac12-0005-952d-a662-00000000001a,runner_on_ok,18,f,t,2,1,32,1,69,1,6,1
1,1991,2020-03-21 00:08:51.486988,3f44723a-edee-4583-ae7d-8f8e84da4d33,0242ac12-0005-952d-a662-00000000001a,runner_on_ok,18,f,t,2,1,32,1,69,2,3,1
1,1992,2020-03-21 00:08:51.488693,0242ac12-0005-952d-a662-000000000017,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,6,f,t,2,1,16,6,69,,,1
1,1993,2020-03-21 00:08:51.510956,cb5546f4-70f5-4606-a151-9149b5a83cff,0242ac12-0005-952d-a662-000000000017,runner_on_start,6,f,f,2,1,34,6,69,2,3,1
1,1994,2020-03-21 00:08:52.665492,60d319fd-f3b0-4b7b-939c-77c0ffd9a6aa,0242ac12-0005-952d-a662-000000000017,runner_on_ok,6,f,t,2,1,34,6,69,2,3,1
1,1995,2020-03-21 00:08:52.695084,3b22eb5d-247b-4278-9e7c-4a2ac0d5be2b,1ce1071d-a3b9-4369-bb48-c3f1742d4c81,playbook_on_stats,,f,t,2,,,,69,,,1
1,1996,2020-03-21 00:09:42.377399,3e682d65-03d0-4295-b2a6-7861e9464a32,"",verbose,,f,f,,,,,72,,,1
1,1997,2020-03-21 00:09:43.760124,0242ac12-0005-7a10-2470-000000000012,0242ac12-0005-7a10-2470-000000000007,playbook_on_task_start,1,f,f,5,5,64,,72,,,1
1,1998,2020-03-21 00:09:43.735059,0242ac12-0005-7a10-2470-000000000007,3aea425e-7dc3-4ebb-8acd-3fb4974518e8,playbook_on_play_start,,f,f,5,5,,,72,,,1
